index,x-pt,y-pt,z-pt,x-field,y-field,z-field,magnitude,inside_csf,inside_encap,frequency
4.0,9.168390765736161,16.34443201645249,16.423773059095037,-0.12145653225664696,-0.41107101351059866,-0.18733679327708655,0.6821926167751234,0.0,0.0,4160.0
4.0,8.960045055219535,16.194585929996496,16.5791378404425,-0.14279689280133606,-0.39389867511974463,-0.16052015982948525,0.6543260799032313,0.0,0.0,4160.0
4.0,8.746854095621126,16.041255050832223,16.738115756239903,-0.15912708111986962,-0.3836805532993001,-0.1345587149305084,0.6367404302051075,0.0,0.0,4160.0
4.0,8.584131748206552,15.87788556154345,16.930032007822245,-0.16910368090224323,-0.369660371143286,-0.10874628364720867,0.6136639933300765,0.0,0.0,4160.0
4.0,8.421631797274433,15.714739353201248,17.121685962922534,-0.172550191202337,-0.351591068640626,-0.08710457307554988,0.58511253478675,0.0,0.0,4160.0
4.0,8.294817227376386,15.543118870914562,17.332551974696027,-0.17522750201505358,-0.319887249020154,-0.071356233523644,0.5419913641731167,0.0,0.0,4160.0
4.0,8.16566776582144,15.368338536943902,17.54730042120876,-0.17712732567663986,-0.3154467490916492,-0.04765580510657845,0.5321461957290521,0.0,0.0,4160.0
4.0,8.103394648162629,15.162613404382403,17.756583073737836,-0.17468345172559474,-0.2966608992730744,-0.03183281674685353,0.5042031424529659,0.0,0.0,4160.0
4.0,8.039673318465242,14.952103966412496,17.97073276469782,-0.1721827434966183,-0.2774381692261607,-0.015641851913646646,0.4767295972963851,0.0,0.0,4160.0
5.0,15.757513177575621,17.495825715716347,15.91337984983339,0.2017105939262571,-0.18171616380680167,-0.20511418098314782,0.4962193858291645,0.0,0.0,4160.0
5.0,15.462205062296833,17.548494793282135,15.909011175107665,0.20676537521786237,-0.2331521696104328,-0.19601105956265766,0.5368817501855827,0.0,0.0,4160.0
5.0,15.160687292700002,17.602271381099122,15.90455063714327,0.21161487326290812,-0.26276986338369285,-0.21577727058347695,0.5840422675826866,0.0,0.0,4160.0
5.0,14.864234043397301,17.648083405876598,15.90046048266464,0.21581122958456364,-0.29241244013993567,-0.23477675948591345,0.6309717687817394,0.0,0.0,4160.0
5.0,14.560886532482911,17.69496082657913,15.896275208314414,0.22155697530781623,-0.31695993143767687,-0.2548161170388039,0.6753877637501243,0.0,0.0,4160.0
5.0,14.261037691059288,17.69721107171738,15.887022711693051,0.22398157604754854,-0.3368023600671963,-0.27225332300175487,0.7110419939558094,0.0,0.0,4160.0
5.0,13.956396270573222,17.699497283236838,15.87762232948583,0.22644492994932353,-0.35696193652208785,-0.2899692333539209,0.7475747614668148,0.0,0.0,4160.0
