index,x-pt,y-pt,z-pt,potential,inside_csf,inside_encap,frequency
7.0,9.076076236644383,16.867771109790795,16.338070330873556,1.8673280209348766,0.0,0.0,4160.0
7.0,8.865087709894821,16.721282289757692,16.493069902438634,1.7967181322697845,0.0,0.0,4160.0
7.0,8.64919247322085,16.57138675297963,16.6516741152029,1.7187509871088438,0.0,0.0,4160.0
7.0,8.48665093232202,16.410502226565765,16.84582976575889,1.6490374020302148,0.0,0.0,4160.0
7.0,8.324149207921375,16.249657110744526,17.0399378555617,1.5743081752558192,0.0,0.0,4160.0
7.0,8.197642002778517,16.078713408574277,17.251536952287733,1.501838225540221,0.0,0.0,4160.0
7.0,8.069187246704546,15.905138065257953,17.466393571123955,1.424701445654495,0.0,0.0,4160.0
7.0,8.004012014224923,15.701479545590212,17.676810767279527,1.3482852886243564,0.0,0.0,4160.0
7.0,7.937321078664379,15.493084781279036,17.892121386601506,1.2721839756024333,0.0,0.0,4160.0
8.0,16.180113962128036,17.31067305721618,15.910486313911743,1.243698418148137,0.0,0.0,4160.0
8.0,15.890907409628161,17.390234723866246,15.905053893548628,1.3081718752533593,0.0,0.0,4160.0
8.0,15.594975123349219,17.471646661833752,15.899495137828229,1.3800508303746981,0.0,0.0,4160.0
8.0,15.29955673549879,17.523702513115772,15.89523315857461,1.4501903868629447,0.0,0.0,4160.0
8.0,14.997928037944718,17.57685268679492,15.890881583641765,1.5254610261612882,0.0,0.0,4160.0
8.0,14.701366774538892,17.621971463640133,15.886917618060124,1.6004152472883766,0.0,0.0,4160.0
8.0,14.39790873756549,17.66813951436547,15.882861467232399,1.6798624347140745,0.0,0.0,4160.0
8.0,14.098057948954107,17.67032005876246,15.873655502032381,1.7445753061963967,0.0,0.0,4160.0
8.0,13.793425403971444,17.67253537656162,15.864302728204805,1.8109440035603228,0.0,0.0,4160.0
8.0,13.493894584976458,17.659852712544186,15.853328280354766,1.8668930992990527,0.0,0.0,4160.0
8.0,13.187397932981586,17.646875102851933,15.842098612787286,1.9218269128226073,0.0,0.0,4160.0
8.0,12.890973867393607,17.60089117476642,15.83782641216938,1.9607578986591196,0.0,0.0,4160.0
